Symbol,Name
045785.TW,創意富邦33購04
045786.TW,美指2X元富35購01
045787.TW,SP黃豆元富2B購01
045788.TW,元金2X元富2B購01
045789.TW,華通元富2C購01
04578P.TW,A50正2群益26售02
04578U.TW,瑞昱麥證28售01
045790.TW,台光電元富2C購02
045791.TW,聯發科元富31購08
045792.TW,長榮航元富2C購01
045793.TW,漢翔元富2B購01
045794.TW,緯創元富38購01
045795.TW,健策元富32購01
045796.TW,川湖麥證2B購01
045797.TW,三陽麥證2B購01
045798.TW,台光電麥證2B購02
045799.TW,長榮航麥證2C購01
04579U.TW,華新科麥證28售03
045800.TW,玉晶光麥證2B購01
045801.TW,健策麥證2B購01
045802.TW,啟碁麥證2B購01
045803.TW,矽力麥證2B購02
045804.TW,滬深2X群益2B購03
045805.TW,道瓊反群益2B購01
045806.TW,中石化群益2B購01
045807.TW,東陽群益2B購02
045808.TW,聚陽群益2B購01
045809.TW,東元群益2B購05
04580U.TW,聯詠麥證28售01
045810.TW,亞力群益2B購04
045811.TW,新光鋼群益2B購02
045812.TW,川湖群益2B購02
045813.TW,中華群益2B購04
045814.TW,台達電群益31購01
045815.TW,精英群益2B購01
045816.TW,華邦電群益2B購03
045817.TW,大立光群益31購02
045818.TW,景碩群益2B購01
045819.TW,創意群益2B購08
04581U.TW,聯電中信28售04
045820.TW,啟碁群益2B購03
045821.TW,晶心科群益2B購02
045822.TW,伊雲谷群益2B購01
045823.TW,伊雲谷群益31購01
045824.TW,伊雲谷群益33購01
045825.TW,宏全群益2C購01
045826.TW,東元統一33購04
045827.TW,東元統一34購01
045828.TW,寶齡統一31購04
045829.TW,寶齡統一32購01
04582U.TW,華航中信28售04
045830.TW,寶齡統一33購02
045831.TW,寶齡統一34購01
045832.TW,中華統一31購01
045833.TW,三陽統一34購02
045834.TW,台光電統一32購02
045835.TW,宏達電統一33購01
045836.TW,華航統一2C購03
045837.TW,華航統一33購03
045838.TW,長榮航統一2C購03
045839.TW,長榮航統一2C購04
04583P.TW,聯發科中信26售03
04583U.TW,群創中信28售05
045840.TW,長榮航統一33購02
045841.TW,長榮航統一33購03
045842.TW,漢翔統一34購03
045843.TW,緯創統一34購02
045844.TW,玉晶光統一2C購04
045845.TW,創意統一34購03
045846.TW,健策統一33購01
045847.TW,健策統一34購01
045848.TW,世芯統一34購03
045849.TW,元晶統一34購04
04584P.TW,聯發科中信28售01
04584U.TW,國巨康和28售02
045850.TW,T50反1元大35購02
045851.TW,T50反1元大35購03
045852.TW,亞力元大2C購01
045853.TW,大亞元大2C購03
045854.TW,寶齡元大2B購01
045855.TW,寶齡元大31購01
045856.TW,裕隆元大2C購08
045857.TW,中華元大2B購05
045858.TW,三陽元大2B購08
045859.TW,三陽元大2B購09
04585U.TW,台積電康和28售04
045860.TW,三陽元大31購02
045861.TW,光寶科元大2C購07
045862.TW,台達電元大2C購10
045863.TW,仁寶元大2B購03
045864.TW,致茂元大2B購01
045865.TW,漢翔元大2C購06
045866.TW,兆豐金元大2B購01
045867.TW,新光金元大2B購04
045868.TW,神基元大2B購04
045869.TW,聯陽元大2B購02
04586P.TW,友達凱基28售01
04586U.TW,長榮康和28售03
045870.TW,奇鋐元大2C購16
045871.TW,聯詠元大2C購03
045872.TW,欣興元大2C購17
045873.TW,緯創元大2C購17
045874.TW,創意元大2C購12
045875.TW,世芯元大2C購12
045876.TW,祥碩元大2C購03
045877.TW,亞翔元大2B購03
045878.TW,晶碩元大2B購03
045879.TW,伊雲谷元大2B購02
04587U.TW,華新國票28售05
045880.TW,伊雲谷元大2B購03
045881.TW,伊雲谷元大2B購04
045882.TW,伊雲谷元大31購02
045883.TW,伊雲谷元大35購02
045884.TW,富鼎元大2B購02
045885.TW,茂順元大2B購07
045886.TW,電子類元大2C購04
045887.TW,電子類元大31購01
045888.TW,東陽康和2B購01
045889.TW,金像電康和2C購01
04588U.TW,聯電國票28售03
045890.TW,世紀鋼康和33購01
045891.TW,香港2X永豐32購01
045892.TW,中興電永豐31購01
045893.TW,寶齡永豐31購02
045894.TW,碩天永豐2C購02
045895.TW,乙盛永豐31購02
045896.TW,康舒永豐31購01
045897.TW,穎崴永豐2C購01
045898.TW,晶心科永豐2C購02
045899.TW,中興電台新2B購02
04589P.TW,陽明凱基27售02
04589U.TW,聯電國票29售01
045900.TW,金像電兆豐34購01
045901.TW,智原兆豐33購01
045902.TW,瑞鼎兆豐2C購01
045903.TW,康舒兆豐33購01
045904.TW,FBNQ2X凱基31購02
045905.TW,元債2X凱基31購03
045906.TW,亞力凱基2C購06
045907.TW,川湖凱基2C購01
045908.TW,裕隆凱基2C購06
045909.TW,為升凱基2B購03
04590P.TW,富邦金凱基26售01
04590U.TW,聯電國票2A售02
045910.TW,台積電凱基2B購19
045911.TW,台積電凱基2C購22
045912.TW,金像電凱基2B購04
045913.TW,雲品凱基2C購02
045914.TW,晶豪科凱基2B購04
045915.TW,欣興凱基35購02
045916.TW,玉晶光凱基2C購02
045917.TW,揚明光凱基2C購01
045918.TW,牧德凱基2B購01
045919.TW,碩天凱基2B購05
04591U.TW,飛宏國票28售02
045920.TW,乙盛凱基2B購03
045921.TW,祥碩凱基2C購05
045922.TW,中磊凱基2B購06
045923.TW,同欣電凱基31購02
045924.TW,樺漢凱基2B購04
045925.TW,GIS凱基2B購01
045926.TW,伊雲谷凱基2B購03
045927.TW,富鼎凱基2B購01
045928.TW,世紀鋼凱基31購02
045929.TW,台光電國票2C購03
04592U.TW,天鈺國票28售02
045930.TW,建準國票2C購03
045931.TW,晶華國票2C購02
045932.TW,緯創國票2C購05
045933.TW,創意國票2C購04
045934.TW,牧德國票2C購01
045935.TW,碩天國票2C購04
045936.TW,世芯國票2B購13
045937.TW,愛普國票2C購03
045938.TW,愛普國票31購02
045939.TW,晶心科國票2C購03
04593U.TW,晶心科國票29售05
045940.TW,伊雲谷國票2B購01
045941.TW,伊雲谷國票2B購02
045942.TW,伊雲谷國票2C購02
045943.TW,力智國票2C購03
045944.TW,為升中信2B購01
045945.TW,乙盛中信2B購01
045946.TW,祥碩中信2C購01
045947.TW,台達電國泰31購01
045948.TW,鴻海國泰31購03
045949.TW,台積電國泰31購06
04594U.TW,台積電國泰2A售08
045950.TW,台積電國泰31購07
045951.TW,聯發科國泰31購04
045952.TW,聯發科國泰31購05
045953.TW,陽明國泰31購03
045954.TW,正文國泰31購01
045955.TW,三陽富邦2C購01
045956.TW,長榮航富邦2C購02
045957.TW,緯創富邦2C購02
045958.TW,中興電統一33購07
045959.TW,為升統一33購01
04595U.TW,聯電統一2A售06
045960.TW,華航統一2C購04
045961.TW,華航統一2C購05
045962.TW,華航統一31購01
045963.TW,華航統一31購02
045964.TW,華航統一33購04
045965.TW,華航統一33購05
045966.TW,長榮航統一31購02
045967.TW,長榮航統一31購03
045968.TW,長榮航統一31購04
045969.TW,長榮航統一33購04
04596P.TW,聯電麥證27售02
04596U.TW,晶華統一2A售01
045970.TW,神基統一32購02
045971.TW,智原統一35購01
045972.TW,世芯統一32購11
045973.TW,乙盛統一32購01
045974.TW,康舒統一33購02
045975.TW,樺漢統一32購02
045976.TW,矽力統一31購01
045977.TW,GIS統一33購01
045978.TW,愛普統一32購04
045979.TW,晶心科統一2C購02
04597U.TW,群創統一2B售01
045980.TW,中興電麥證35購01
045981.TW,智原麥證2B購03
045982.TW,緯創麥證2B購02
045983.TW,緯創麥證2B購03
045984.TW,緯創麥證31購03
045985.TW,GIS麥證2B購02
045986.TW,寶齡群益2B購01
045987.TW,寶齡群益2B購02
045988.TW,三陽群益2C購01
045989.TW,台達電群益2B購04
04598U.TW,全新群益28售01
045990.TW,台積電群益35購01
045991.TW,毅嘉群益2B購01
045992.TW,宏達電群益2B購07
045993.TW,長榮航群益2B購03
045994.TW,長榮航群益2B購04
045995.TW,長榮航群益31購02
045996.TW,富邦金群益2B購01
045997.TW,大立光群益31購03
045998.TW,玉晶光群益2B購02
045999.TW,晶睿群益2B購02
04599U.TW,台新金群益29售01
046000.TW,群創群益31購01
046001.TW,碩天群益31購02
046002.TW,健策群益2B購05
046003.TW,世芯群益2B購05
046004.TW,TPK群益2C購02
046005.TW,大眾控群益2B購03
046006.TW,康舒群益2B購03
046007.TW,元晶群益2B購02
046008.TW,晶碩群益2B購03
046009.TW,愛普群益2B購09
04600U.TW,裕隆凱基28售09
046010.TW,伊雲谷群益2C購01
046011.TW,惠特群益2B購02
046012.TW,宏全群益2B購02
046013.TW,台積電法興2B購07
046014.TW,技嘉法興2B購03
046015.TW,聯發科法興2B購02
046016.TW,聯發科法興2B購03
046017.TW,華航法興2B購01
046018.TW,長榮航法興2B購02
046019.TW,開發金法興31購01
04601P.TW,台達電國泰26售01
04601U.TW,聯電凱基28售11
046020.TW,中磊法興2B購01
046021.TW,中興電元富2C購02
046022.TW,光罩元富2B購01
046023.TW,金像電元富32購02
046024.TW,世芯元富32購03
046025.TW,乙盛元富2C購01
046026.TW,康舒元富2B購02
046027.TW,愛普元富32購01
046028.TW,台灣50元大2C購13
046029.TW,台灣50元大2C購14
04602P.TW,T50反1元富27售10
04602U.TW,國泰金凱基28售02
046030.TW,台灣50元大2C購15
046031.TW,台灣50元大31購10
046032.TW,台灣50元大31購11
046033.TW,FBNQ2X元大2C購02
046034.TW,FBNQ2X元大2C購03
046035.TW,聚陽元大2B購02
046036.TW,中興電元大2C購05
046037.TW,寶齡元大2B購02
046038.TW,裕隆元大2C購09
046039.TW,中華元大2C購05
04603U.TW,晶豪科凱基28售05
046040.TW,宏碁元大2B購04
046041.TW,宏碁元大2B購05
046042.TW,漢翔元大2C購07
046043.TW,新光金元大31購01
046044.TW,大立光元大2B購08
046045.TW,大立光元大2C購08
046046.TW,大立光元大31購07
046047.TW,聯陽元大2B購03
046048.TW,奇鋐元大2C購17
046049.TW,欣興元大2C購18
04604U.TW,威強電凱基28售02
046050.TW,緯創元大2C購18
046051.TW,創意元大2C購13
046052.TW,碩天元大2B購02
046053.TW,碩天元大2B購03
046054.TW,世芯元大2C購13
046055.TW,乙盛元大2B購03
046056.TW,亞翔元大2B購04
046057.TW,伊雲谷元大2B購05
046058.TW,伊雲谷元大31購03
046059.TW,茂順元大2B購08
04605U.TW,聯詠凱基28售06
046060.TW,T50反1中信35購02
046061.TW,台光電中信2B購01
046062.TW,聯陽中信2C購01
046063.TW,緯創中信2C購01
046064.TW,亞翔中信2B購01
046065.TW,愛普中信31購01
046066.TW,臺股指中信32購06
046067.TW,晶豪科康和2B購01
046068.TW,視陽康和2B購01
046069.TW,富邦媒康和2C購01
04606P.TW,大立光中信26售04
04606U.TW,臺股指凱基29售38
046070.TW,滬深2X永豐2C購01
046071.TW,A50正2永豐2B購02
046072.TW,台泥永豐31購01
046073.TW,技嘉永豐31購01
046074.TW,緯創永豐31購01
046075.TW,晶睿永豐32購01
046076.TW,視陽永豐2B購02
046077.TW,愛普兆豐2B購02
046078.TW,中鋼台新2B購01
046079.TW,中興電統一35購01
04607U.TW,臺股指凱基2A售28
046080.TW,金像電統一32購02
046081.TW,緯創統一33購01
046082.TW,世芯統一35購01
046083.TW,康舒統一35購01
046084.TW,南電統一32購02
046085.TW,上証2X元富2C購01
046086.TW,滬深2X元富35購01
046087.TW,華夏元富2B購01
046088.TW,中興電元富31購06
046089.TW,大亞元富2C購01
04608U.TW,臺股指凱基2A售29
046090.TW,台積電元富2B購13
046091.TW,緯創元富2B購07
046092.TW,群創元富2B購01
046093.TW,富邦媒元富2B購02
046094.TW,台積電麥證2B購11
046095.TW,乙盛麥證2B購02
046096.TW,緯創第一2C購02
046097.TW,緯創第一35購01
046098.TW,台灣50凱基2B購11
046099.TW,台灣50凱基2C購18
04609U.TW,臺股指凱基2C售13
046100.TW,FBNQ2X凱基2C購03
046101.TW,三陽凱基2B購04
046102.TW,台積電凱基2B購20
046103.TW,台積電凱基32購03
046104.TW,華航凱基2C購01
046105.TW,長榮航凱基2B購08
046106.TW,零壹凱基31購03
046107.TW,緯創凱基2B購21
046108.TW,緯創凱基2C購06
046109.TW,緯創凱基31購07
04610U.TW,T50反1元富2B售05
046110.TW,創意凱基31購09
046111.TW,世芯凱基2B購12
046112.TW,台耀凱基2B購02
046113.TW,康舒凱基2B購05
046114.TW,啟碁凱基2B購05
046115.TW,樺漢凱基2B購05
046116.TW,矽力凱基31購01
046117.TW,晶心科凱基2B購03
046118.TW,緯穎凱基31購02
046119.TW,惠特凱基2B購01
04611U.TW,華新元富28售07
046120.TW,力智凱基2C購03
046121.TW,南電凱基2B購14
046122.TW,滬深2X國票2C購05
046123.TW,FB越南國票31購01
046124.TW,寶齡國票31購02
046125.TW,中華國票2C購04
046126.TW,三陽國票2C購03
046127.TW,廣宇國票2C購01
046128.TW,宏達電國票2C購04
046129.TW,長榮國票2C購05
04612P.TW,大立光中信27售02
04612U.TW,台積電元富28售20
046130.TW,雲品國票2C購02
046131.TW,八方國票2C購01
046132.TW,奇鋐國票2C購05
046133.TW,欣興國票2C購06
046134.TW,融程電國票2C購01
046135.TW,同欣電國票2C購01
046136.TW,矽力國票2C購04
046137.TW,惠特國票2C購01
046138.TW,威鋒電國票2C購01
046139.TW,三陽國泰31購01
04613P.TW,瑞昱富邦27售02
04613U.TW,長榮航元富28售01
046140.TW,三陽國泰31購02
046141.TW,新光金國泰31購01
046142.TW,晶豪科國泰31購01
046143.TW,聯詠國泰31購02
046144.TW,群創國泰31購01
046145.TW,康舒國泰31購02
046146.TW,愛普國泰31購01
046147.TW,長榮航富邦31購01
046148.TW,緯創富邦31購01
046149.TW,元晶富邦33購01
04614P.TW,力積電富邦27售01
04614U.TW,宏達電元大28售05
046150.TW,世紀鋼富邦2B購01
046151.TW,上証2X群益2B購03
046152.TW,滬深2X群益2B購04
046153.TW,元石油群益2C購01
046154.TW,香港2X群益31購01
046155.TW,FBNQ2X群益2B購04
046156.TW,元油反群益2C購02
046157.TW,元債2X群益2B購02
046158.TW,SGBR2X群益2B購03
046159.TW,美費半群益2B購01
04615P.TW,台灣50凱基27售08
04615U.TW,長榮元大28售21
046160.TW,台泥群益2C購01
046161.TW,台泥群益2C購02
046162.TW,光罩群益31購01
046163.TW,聯發科群益2C購02
046164.TW,宏達電群益2B購08
046165.TW,長榮群益2B購09
046166.TW,長榮群益31購01
046167.TW,雲品群益2B購02
046168.TW,神基群益2B購02
046169.TW,大立光群益2B購07
04616U.TW,陽明元大28售04
046170.TW,奇鋐群益2C購02
046171.TW,奇鋐群益31購01
046172.TW,威強電群益2C購03
046173.TW,智原群益2B購03
046174.TW,欣興群益2C購06
046175.TW,緯創群益2B購06
046176.TW,玉晶光群益2B購03
046177.TW,牧德群益2B購01
046178.TW,健策群益2B購06
046179.TW,世芯群益2B購06
04617U.TW,晶豪科元大28售05
046180.TW,世芯群益2C購03
046181.TW,臺指反元大35購04
046182.TW,臺指反元大35購05
046183.TW,東元元大2C購12
046184.TW,亞力元大2C購02
046185.TW,永冠元大2B購04
046186.TW,裕隆元大2C購10
046187.TW,三陽元大2B購10
046188.TW,技嘉元大2B購05
046189.TW,長榮元大2C購18
04618U.TW,敦泰元大28售01
046190.TW,兆豐金元大2B購02
046191.TW,大立光元大2B購09
046192.TW,大立光元大2C購09
046193.TW,大立光元大31購08
046194.TW,奇鋐元大2C購18
046195.TW,奇鋐元大31購03
046196.TW,緯創元大2B購21
046197.TW,緯創元大2C購19
046198.TW,緯創元大31購10
046199.TW,創意元大2C購14
04619U.TW,同欣電元大28售05
046200.TW,創意元大31購02
046201.TW,敦泰元大2B購04
046202.TW,智易元大2B購01
046203.TW,世芯元大2C購14
046204.TW,乙盛元大2B購04
046205.TW,虹堡元大2B購05
046206.TW,祥碩元大2C購04
046207.TW,祥碩元大31購01
046208.TW,同欣電元大2B購01
046209.TW,矽力元大2C購04
04620U.TW,S&P正2中信2B售01
046210.TW,南電元大2C購13
046211.TW,富鼎元大2B購03
046212.TW,技嘉康和31購01
046213.TW,FB越南永豐31購01
046214.TW,華通永豐2C購01
046215.TW,技嘉永豐2C購02
046216.TW,台光電永豐31購02
046217.TW,奇鋐永豐2C購02
046218.TW,欣興永豐32購01
046219.TW,緯創永豐31購02
04621P.TW,裕隆凱基26售04
04621U.TW,創意康和29售01
046220.TW,世芯永豐31購04
046221.TW,啟碁永豐31購03
046222.TW,建準第一33購01
046223.TW,世芯兆豐31購04
046224.TW,中高息群益2B購01
046225.TW,裕隆群益2B購07
046226.TW,中華群益2C購01
046227.TW,金像電群益2C購01
046228.TW,技嘉群益31購01
046229.TW,建準群益2B購01
04622U.TW,聯詠統一2A售01
046230.TW,晶華群益2C購05
046231.TW,大立光群益2B購08
046232.TW,奇鋐群益31購02
046233.TW,奇鋐群益33購01
046234.TW,欣興群益2B購03
046235.TW,欣興群益33購01
046236.TW,緯創群益31購02
046237.TW,華擎群益2C購01
046238.TW,健策群益31購02
046239.TW,世芯群益31購03
04623U.TW,群創統一28售01
046240.TW,愛普群益31購03
046241.TW,緯穎群益2B購07
046242.TW,南電群益31購01
046243.TW,大亞凱基31購03
046244.TW,中華凱基2C購05
046245.TW,台積電凱基32購04
046246.TW,台積電凱基32購05
046247.TW,金像電凱基2B購06
046248.TW,技嘉凱基2C購03
046249.TW,建準凱基2C購02
04624U.TW,聯詠第一28售02
046250.TW,飛宏凱基32購01
046251.TW,義隆凱基2B購01
046252.TW,長榮航凱基31購02
046253.TW,雲品凱基2B購03
046254.TW,新光金凱基31購02
046255.TW,奇鋐凱基2B購07
046256.TW,智原凱基2C購03
046257.TW,欣興凱基2C購06
046258.TW,緯創凱基2C購07
046259.TW,緯創凱基2C購08
04625P.TW,台積電國泰26售04
04625U.TW,台灣50凱基29售16
046260.TW,緯創凱基31購08
046261.TW,創意凱基35購01
046262.TW,乙盛凱基2B購04
046263.TW,穎崴凱基2B購02
046264.TW,愛普凱基2B購05
046265.TW,洋基凱基2C購02
046266.TW,世紀鋼凱基2B購04
046267.TW,臺股指凱基35購02
046268.TW,臺股指凱基35購03
046269.TW,香港2X國票33購01
04626P.TW,友達國泰26售01
04626U.TW,中興電凱基29售04
046270.TW,中興電國票2C購02
046271.TW,華新國票2B購03
046272.TW,宏達電國票31購03
046273.TW,欣興國票2C購07
046274.TW,世芯國票2C購10
046275.TW,虹堡國票2B購04
046276.TW,香港2X國泰31購01
046277.TW,中華國泰31購01
046278.TW,威盛國泰31購03
046279.TW,雲品國泰2C購01
04627P.TW,長榮航國泰26售04
04627U.TW,國巨凱基28售06
046280.TW,緯創國泰31購03
046281.TW,緯創國泰31購04
046282.TW,乙盛國泰31購01
046283.TW,A50正2富邦32購01
046284.TW,元金2X富邦34購01
046285.TW,第一銅富邦31購01
046286.TW,大立光富邦33購04
046287.TW,緯創富邦32購01
046288.TW,金像電統一33購01
046289.TW,技嘉統一2B購01
04628U.TW,瑞昱凱基28售07
046290.TW,技嘉統一32購02
046291.TW,技嘉統一32購03
046292.TW,技嘉統一34購02
046293.TW,台光電統一32購03
046294.TW,飛宏統一32購02
046295.TW,奇鋐統一2C購04
046296.TW,奇鋐統一34購05
046297.TW,欣興統一32購04
046298.TW,欣興統一33購03
046299.TW,緯創統一33購02
04629U.TW,美食凱基28售03
046300.TW,玉晶光統一35購01
046301.TW,乙盛統一35購01
046302.TW,亞翔統一35購01
046303.TW,樺漢統一34購01
046304.TW,矽力統一31購02
046305.TW,愛普統一31購05
046306.TW,SGBR2X中信33購01
046307.TW,鴻海中信35購01
046308.TW,台積電中信33購01
046309.TW,精英中信2B購02
04630U.TW,創意凱基28售10
046310.TW,英業達中信2B購02
046311.TW,致茂中信2B購01
046312.TW,技嘉中信31購01
046313.TW,建準中信2C購01
046314.TW,欣興中信2B購02
046315.TW,欣興中信33購02
046316.TW,景碩中信33購01
046317.TW,南電中信2B購01
046318.TW,勤誠中信2B購01
046319.TW,東元元富2B購03
04631U.TW,天鈺凱基28售05
046320.TW,東元元富35購01
046321.TW,英業達元富2C購03
046322.TW,英業達元富2C購04
046323.TW,飛宏元富2B購02
046324.TW,晶豪科元富2C購01
046325.TW,奇鋐元富31購09
046326.TW,世芯元富35購01
046327.TW,緯穎元富2B購04
046328.TW,南電元富32購01
046329.TW,建準麥證31購01
04632U.TW,愛普凱基28售05
046330.TW,飛宏麥證33購01
046331.TW,緯創麥證2B購04
046332.TW,香港2X元大2C購02
046333.TW,臺指反元大35購06
046334.TW,中高息元大2B購01
046335.TW,中高息元大31購01
046336.TW,亞力元大2C購03
046337.TW,永冠元大2B購05
046338.TW,中華元大2B購06
046339.TW,台積電元大2C購24
04633P.TW,台光電凱基26售01
04633U.TW,緯穎凱基28售04
046340.TW,宏碁元大2B購06
046341.TW,技嘉元大2B購06
046342.TW,毅嘉元大2B購03
046343.TW,華航元大2B購04
046344.TW,長榮航元大2C購01
046345.TW,雲品元大2B購04
046346.TW,雲品元大2B購05
046347.TW,雲品元大31購01
046348.TW,神基元大2B購05
046349.TW,大立光元大2B購10
04634U.TW,臺股指凱基28售12
046350.TW,大立光元大2C購10
046351.TW,大立光元大31購09
046352.TW,奇鋐元大2C購19
046353.TW,奇鋐元大31購04
046354.TW,欣興元大2C購19
046355.TW,緯創元大2B購24
046356.TW,緯創元大2C購20
046357.TW,緯創元大31購11
046358.TW,創意元大2B購17
046359.TW,創意元大2C購15
04635U.TW,臺股指凱基29售39
046360.TW,創意元大31購03
046361.TW,世芯元大2C購15
046362.TW,合勤控元大2B購01
046363.TW,矽力元大2B購07
046364.TW,臺股指元大2B購48
046365.TW,臺股指元大2B購49
046366.TW,臺股指元大2B購50
046367.TW,臺股指元大2B購51
046368.TW,臺股指元大2C購50
046369.TW,臺股指元大2C購51
04636U.TW,滬深2X群益29售02
046370.TW,臺股指元大2C購52
046371.TW,臺股指元大2C購53
046372.TW,寶齡兆豐31購01
046373.TW,緯創兆豐34購02
046374.TW,聯電永豐31購02
046375.TW,台達電永豐31購01
046376.TW,英業達永豐31購01
046377.TW,致茂永豐32購01
046378.TW,建準永豐32購02
046379.TW,全新永豐32購01
04637P.TW,台積電群益2A售03
04637U.TW,香港2X群益2A售02
046380.TW,長榮航永豐31購01
046381.TW,奇鋐永豐31購04
046382.TW,華擎永豐31購01
046383.TW,健策永豐31購02
046384.TW,愛普永豐31購01
046385.TW,元金2X中信34購01
046386.TW,中502X中信35購01
046387.TW,光寶科中信2B購01
046388.TW,智邦中信32購01
046389.TW,技嘉中信32購01
04638U.TW,聯電群益28售07
046390.TW,緯創中信31購01
046391.TW,香港2X凱基31購02
046392.TW,香港2X凱基32購01
046393.TW,臺指反凱基34購01
046394.TW,臺指反凱基35購01
046395.TW,華通凱基31購01
046396.TW,鴻海凱基34購01
046397.TW,國巨凱基31購02
046398.TW,台積電凱基31購15
046399.TW,精英凱基2B購02
04639U.TW,大立光群益28售10
046400.TW,精英凱基2B購03
046401.TW,智邦凱基31購01
046402.TW,智邦凱基31購02
046403.TW,技嘉凱基2B購07
046404.TW,南亞科凱基31購01
046405.TW,聯發科凱基35購05
046406.TW,長榮航凱基31購03
046407.TW,長榮航凱基31購04
046408.TW,大立光凱基35購03
046409.TW,奇鋐凱基31購02
04640U.TW,聯詠群益28售07
046410.TW,欣興凱基31購03
046411.TW,緯創凱基31購09
046412.TW,緯創凱基34購01
046413.TW,創意凱基31購11
046414.TW,群創凱基31購01
046415.TW,嘉澤凱基31購03
046416.TW,世芯凱基2B購14
046417.TW,虹堡凱基2B購04
046418.TW,穎崴凱基31購02
046419.TW,愛普凱基2B購06
04641U.TW,創意群益28售12
046420.TW,勤誠凱基31購01
046421.TW,富邦媒凱基31購01
046422.TW,世紀鋼凱基2B購05
046423.TW,臺股指凱基2B購39
046424.TW,臺股指凱基2B購40
046425.TW,臺股指凱基2B購41
046426.TW,臺股指凱基2B購42
046427.TW,臺股指凱基31購38
046428.TW,臺股指凱基31購39
046429.TW,臺股指凱基31購40
04642P.TW,滬深2X元大26售03
04642U.TW,同欣電群益28售03
046430.TW,台灣50元富2B購06
046431.TW,滬深2X元富2B購04
046432.TW,A50正2元富2B購01
046433.TW,元債2X元富35購01
046434.TW,台積電元富2B購14
046435.TW,精英元富31購02
046436.TW,技嘉元富2B購01
046437.TW,技嘉元富32購01
046438.TW,聯詠元富2B購05
046439.TW,緯創元富2B購10
04643U.TW,友達元富29售02
046440.TW,世芯元富31購02
046441.TW,大眾控元富32購01
046442.TW,乙盛元富31購02
046443.TW,中砂統一34購01
046444.TW,寶齡統一31購05
046445.TW,智邦統一31購01
046446.TW,英業達統一34購01
046447.TW,技嘉統一34購03
046448.TW,技嘉統一34購04
046449.TW,台光電統一32購04
04644U.TW,臺股指元富28售04
046450.TW,南亞科統一34購01
046451.TW,華航統一31購03
046452.TW,漢翔統一32購05
046453.TW,智原統一34購01
046454.TW,欣興統一34購01
046455.TW,緯創統一34購03
046456.TW,健策統一34購02
046457.TW,元債2X元大2B購03
046458.TW,亞力元大31購02
046459.TW,三陽元大2B購11
04645U.TW,中興電國票29售04
046460.TW,台達電元大31購03
046461.TW,台積電元大2B購44
046462.TW,台積電元大31購17
046463.TW,台積電元大31購18
046464.TW,技嘉元大2B購07
046465.TW,技嘉元大2B購08
046466.TW,技嘉元大31購03
046467.TW,聯發科元大31購07
046468.TW,華航元大2B購05
046469.TW,華航元大2B購06
04646U.TW,晶豪科國票28售02
046470.TW,華航元大31購01
046471.TW,長榮航元大2B購06
046472.TW,長榮航元大31購01
046473.TW,長榮航元大31購02
046474.TW,大立光元大2B購11
046475.TW,大立光元大31購10
046476.TW,大立光元大31購11
046477.TW,奇鋐元大31購05
046478.TW,欣興元大31購05
046479.TW,緯創元大2B購27
04647P.TW,奇鋐凱基27售01
04647U.TW,智原國票29售03
046480.TW,緯創元大31購12
046481.TW,緯創元大31購13
046482.TW,牧德元大2B購02
046483.TW,智易元大2B購02
046484.TW,麗豐元大2B購04
046485.TW,致伸元大2B購03
046486.TW,GIS元大2B購05
046487.TW,穎崴元大31購01
046488.TW,力智元大31購01
046489.TW,勤誠元大2B購02
04648P.TW,緯穎凱基26售02
04648U.TW,創意國票29售06
046490.TW,勤誠元大31購01
046491.TW,台灣50群益2B購02
046492.TW,台灣50群益2B購03
046493.TW,台灣50群益2B購04
046494.TW,台灣50群益35購01
046495.TW,中興電群益2B購05
046496.TW,中砂群益31購01
046497.TW,華新群益2B購05
046498.TW,華通群益31購01
046499.TW,台積電群益35購02
04649U.TW,立積國票29售02
046500.TW,智邦群益31購01
046501.TW,致茂群益31購01
046502.TW,技嘉群益2B購04
046503.TW,技嘉群益31購02
046504.TW,聯發科群益2B購18
046505.TW,聯發科群益35購01
046506.TW,漢翔群益2B購05
046507.TW,景碩群益31購01
046508.TW,緯創群益31購03
046509.TW,創意群益31購05
04650U.TW,創意國泰2A售07
046510.TW,創意群益31購06
046511.TW,華擎群益31購01
046512.TW,瑞鼎群益31購02
046513.TW,智易群益31購01
046514.TW,健策群益31購03
046515.TW,穎崴群益31購01
046516.TW,威鋒電群益2B購04
046517.TW,勤誠群益2B購01
046518.TW,臺股指群益35購01
046519.TW,臺股指群益37購01
04651U.TW,宏達電元大28售06
046520.TW,寶齡國票31購03
046521.TW,華通國票31購01
046522.TW,精英國票31購01
046523.TW,智邦國票31購01
046524.TW,英業達國票31購01
046525.TW,致茂國票31購01
046526.TW,景碩國票31購01
046527.TW,緯創國票31購01
046528.TW,華擎國票31購01
046529.TW,世芯國票31購06
04652U.TW,陽明元大28售05
046530.TW,亞翔國票31購01
046531.TW,長榮國泰31購06
046532.TW,長榮國泰31購07
046533.TW,長榮國泰34購01
046534.TW,滬深2X富邦31購03
046535.TW,台積電富邦32購03
046536.TW,緯創富邦2B購04
046537.TW,台積電康和2B購01
046538.TW,建準康和32購01
046539.TW,緯創康和31購01
04653U.TW,長榮航元大28售12
046540.TW,創意康和2B購02
